processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers
GBCL29297-19	LC020254	9824197			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	160628	Cicindelinae	362017	Calomera	393802	Calomera chloris																																	Nepal													
GBCL30305-19	GU983780	9825205			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	160628	Cicindelinae	362024	Cylindera	393818	Cylindera decempunctata																																	Nepal													
GBHS7655-13	JQ798065	3592996	JQ798065	JQ798065	Mined from GenBank, NCBI		BOLD:AAA0001	18	Chordata	62	Mammalia	281	Primates	1007	Hominidae	1126056	Homininae	4523	Homo	12439	Homo sapiens					Linnaeus, 1758																												Nepal													
GBHS8753-13	JF742210	3599834	JF742210	JF742210	Mined from GenBank, NCBI		BOLD:AAA0001	18	Chordata	62	Mammalia	281	Primates	1007	Hominidae	1126056	Homininae	4523	Homo	12439	Homo sapiens					Linnaeus, 1758																												Nepal		Kathmandu											
GBHS9151-13	JF742209	3621348	JF742209	JF742209	Mined from GenBank, NCBI		BOLD:AAA0001	18	Chordata	62	Mammalia	281	Primates	1007	Hominidae	1126056	Homininae	4523	Homo	12439	Homo sapiens					Linnaeus, 1758																												Nepal		Kathmandu											
GBIR10066-19	KY018621	9768163			Mined from GenBank, NCBI		BOLD:AAR9140	18	Chordata	51	Aves	321	Passeriformes	1160	Corvidae			4686	Corvus	119590	Corvus splendens					Vieillot, 1817																												Nepal													
GBIR2037-09	FJ473010	1180535	FJ473010		Mined from GenBank, NCBI		BOLD:ACE7266	18	Chordata	51	Aves	321	Passeriformes	70320	Muscicapidae			91286	Copsychus	117626	Copsychus saularis					Linnaeus, 1758					Jeff G. Groth															27.984	85.183							Nepal		Betrabati											
GBITS28019-21	JX569822	13498189		JX569822	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121708	Gentianaceae			124482	Halenia	367403	Halenia elliptica					D. Don																			NAST-SA	27.37	87.79							Nepal													
GBITS52242-21	AB088598	13524695		AB088598	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121186	Saxifragales	121454	Crassulaceae			263428	Rhodiola	1110360	Rhodiola nepalica																								TI:Stainton et al. 2045									Nepal													
GBITS60324-21	KY271230	13547378		KY271230	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121216	Lamiales	148535	Gesneriaceae			637598	Corallodiscus	637600	Corallodiscus lanuginosus																								I-116									Nepal													
GBMH0940-06	AY589961	486583			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	737139	Psocodea	1867	Pediculidae			6351	Pediculus	28246	Pediculus humanus					Linnaeus, 1758																												Nepal													
GBMH0971-06	AY589992	486614			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	737139	Psocodea	1867	Pediculidae			6351	Pediculus	28246	Pediculus humanus					Linnaeus, 1758																												Nepal													
GBMIN139231-18	KR607229	8740431		KR607229	Mined from GenBank, NCBI		BOLD:AAJ6494	5	Platyhelminthes	36	Trematoda	361546	Diplostomida	29038	Schistosomatidae			29039	Schistosoma	31597	Schistosoma nasale																																	Nepal													
GBML34440-19	KX228485	10901532		KX228485	Mined from GenBank, NCBI			23	Mollusca	92	Gastropoda	85119	Stylommatophora	456523	Cerastidae																																							Nepal													
GBMNB4355-20	MG182233	11558778	NeT11		Mined from GenBank, NCBI		BOLD:AAV6827	18	Chordata	77	Actinopterygii	243	Cypriniformes	1144	Cyprinidae	345121	Labeoninae	140776	Garra	983137	Garra sp. NeT11																																	Nepal													
GBMNB9627-20	MN178291	11564050		MN178291	Mined from GenBank, NCBI		BOLD:ABZ7529	18	Chordata	77	Actinopterygii	243	Cypriniformes	1144	Cyprinidae	345119	Barbinae	168396	Tor	300487	Tor tor					Hamilton, 1822																				28.3599	81.2128							Nepal													
GBMNC39422-20	MN840110	12428617		MN840110	Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	133	Hemiptera	1293	Aleyrodidae	6345	Aleyrodinae	27395	Bemisia	27396	Bemisia tabaci					Gennadius, 1889																												Nepal													
GBMNE15408-21	MW359477	14231407	personal:JSchmidt:DHK2119		Mined from GenBank, NCBI		BOLD:AEM9564	20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	312806	Nebriinae	90107	Nebria	1133829	Nebria pertinax																									29.9394	80.9056							Nepal													
GBMNF29707-22	OU773598	15324349	personal:J.Weipert-1997	OU773598	Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	127	Diptera	1823	Syrphidae	5919	Eristalinae	7866	Cheilosia	1150103	Cheilosia sp. 2 GS-2021a																																	Nepal													
GBPL0032-06	AB107243	466781			Mined from GenBank, NCBI		BOLD:AAB5790	5	Platyhelminthes	40	Cestoda	27437	Cyclophyllidea	28597	Taeniidae			28598	Taenia	32407	Taenia saginata																																	Nepal													
GBVU4371-13	JQ933427	3714192	M.A. Farille 81352 (E)	JQ933427	Mined from GenBank, NCBI			12	Magnoliophyta	44	Liliopsida	200	Poales	907	Poaceae			120959	Piptatherum	555938	Piptatherum cf. munroi																							taxon:1205761										Nepal		Mustang											
GSCMA845-10	CCDB-04687 H01	1776530	CCDB-04687 H01	CCDB-04687 H01	Research Collection of Arthur Lingenhoele		BOLD:ACE5546	20	Arthropoda	82	Insecta	113	Lepidoptera											Arthur Lingenhoele							leg. A. Hofmann, B. Mollet & J. U. Meineke							A	M	S						30.12	81.4			3970				Nepal					986992	http://www.boldsystems.org/pics/GSCMA/IMG_7495+1288622354.JPG	Dorsal	imago	Sesiidae Research Group	2010	CreativeCommons - Attribution Non-Commercial Share-Alike	Sesiidae Research Group	Sesiidae Research Group
GWORK1415-15	BC ZSM Lep 74677	5524876	BC ZSM Lep 74677	BC ZSM Lep 74677	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAP2261	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							Cl. Herbulot							a	M	S						27.542	85.392			1750				Nepal					2555526	http://www.boldsystems.org/pics/GWORK/BC_ZSM_Lep_74677+1424362972.JPG	adult	Dorsal	Axel Hausmann	2015	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann
GWOST301-11	BC ZSM Lep 47852	2197382	BC ZSM Lep 47852	BC ZSM Lep 47852	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABU5739	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							V. Gurko							A	M	S										2900				Nepal					1389655	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_47852+1317742800.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOST354-11	BC ZSM Lep 47905	2197435	BC ZSM Lep 47905	BC ZSM Lep 47905	SNSB, Zoologische Staatssammlung Muenchen		BOLD:AAP2237	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							V. Gurko							A	F	S										2900				Nepal					1389708	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_47905+1317742920.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOST375-11	BC ZSM Lep 47926	2197456	BC ZSM Lep 47926	BC ZSM Lep 47926	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABA5056	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							V. Gurko							A	M	S										2900				Nepal					1389729	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_47926+1317742980.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOST379-11	BC ZSM Lep 47930	2197460	BC ZSM Lep 47930	BC ZSM Lep 47930	SNSB, Zoologische Staatssammlung Muenchen		BOLD:ABA3700	20	Arthropoda	82	Insecta	113	Lepidoptera											Axel Hausmann							V. Gurko							A	M	S										2900				Nepal					1389733	http://www.boldsystems.org/pics/GWOST/BC_ZSM_Lep_47930+1317742980.JPG	Dorsal	adult	Axel Hausmann	2011	CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen	Dr. Axel Hausmann
GWOTY1162-14	BC ZSM Lep 84673	5076412	BC ZSM Lep 84673	BC ZSM Lep 84673	SNSB, Zoologische Staatssammlung Muenchen			20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5242	Larentiinae	7698	Eupithecia	647416	Eupithecia fusca			Axel Hausmann				Type:Holotype			W. Dierl							a	F	S				Holotype		27.5917	86.6058			2750				Nepal		Sagarmatha		Prov. Nr.3 East Junbesi	2456017|2456112	http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_84673+1413998610.JPG|http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_84673b+1413998632.JPG	adult|labels	Dorsal|Labels	Axel Hausmann|Axel Hausmann	2014|2014	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen|SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann|photo work group Dr. Axel Hausmann
GWOTY963-14	BC ZSM Lep 83334	5076213	BC ZSM Lep 83334	BC ZSM Lep 83334	SNSB, Zoologische Staatssammlung Muenchen			20	Arthropoda	82	Insecta	113	Lepidoptera	525	Geometridae	5242	Larentiinae	7691	Dysstroma	647295	Dysstroma sagittifera			Axel Hausmann				Type:Holotype			F. Lobbichler							a	F	S				Holotype		29.1833	83.9667			3700				Nepal		Mustangbhot		Kehami	2455815|2455704	http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_83334b+1413992464.JPG|http://www.boldsystems.org/pics/GWOTY/BC_ZSM_Lep_83334+1413992448.JPG	labels|adult	Labels|Dorsal	Axel Hausmann|Axel Hausmann	2014|2014	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	SNSB, Zoologische Staatssammlung Muenchen|SNSB, Zoologische Staatssammlung Muenchen	photo work group Dr. Axel Hausmann|photo work group Dr. Axel Hausmann
HYCNE1485-11	CNCHYM 01670	2126540	CNCHYM 01670		Canadian National Collection of Insects, Arachnids and Nematodes			20	Arthropoda	82	Insecta	125	Hymenoptera	527	Braconidae	2099	Microgastrinae	87436	Microgaster									Vouchered:Registered Collection	Tissue		Canandian Nepal Expedition							A												1524				Nepal		Kathmandu		Godavari	1284678	http://www.boldsystems.org/pics/HYCNE/cnchym_01670+1314640446.JPG	Lateral		CNC/BIO Photography Group	2011	CreativeCommons - Attribution	Centre for Biodiversity Genomics	CBG Photography Group
INSPH058-18	BC-Ivsh01004	8545582		BC-Ivsh01004	Research Collection of Nikolay Ivshin		BOLD:AAB5811	20	Arthropoda	82	Insecta	113	Lepidoptera	551	Sphingidae	6414	Macroglossinae	715389	Cechetra	776334	Cechetra scotti			Nikolay V. Ivshin							N. Ivshin							adult	M	S						28.4	83.8167			1600				Nepal		Annapurna area		Jhinu Danda	3262687|3262686	http://www.boldsystems.org/pics/INSPH/Ivsh01004-2-IMG_3121+1517430656.jpg|http://www.boldsystems.org/pics/INSPH/Ivsh01004-1-IMG_3120+1517430651.jpg	Ventral|Dorsal	Imago, male|Imago, male	Nikolay Ivshin|Nikolay Ivshin	|	CreativeCommons - Attribution Non-Commercial Share-Alike|CreativeCommons - Attribution Non-Commercial Share-Alike	|	Nikolay Ivshin|Nikolay Ivshin
ITSAA684-14	AB261662	4666321	OKAY:Hoshino et al. 9660052	AB261662	Mined from GenBank, NCBI			12	Magnoliophyta	44	Liliopsida	200	Poales	121156	Cyperaceae			197035	Kobresia	601652	Kobresia nepalensis																							Kobresia nepalensis										Nepal													
ITSAB2604-14	AJ410346	4687574	Chassot 97-28 (NEU)	AJ410346	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121212	Gentianales	121708	Gentianaceae			368249	Swertia	626387	Swertia aff. pseudohookeri																							Swertia aff. pseudohookeri										Nepal		Makalu											
ITSAJ3767-14	GQ379322	4698733	Farille 81-421 18-IX-1981 (G)	GQ379322	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121204	Apiales	121260	Apiaceae			630679	Oreocomopsis	630680	Oreocomopsis stelliphora																							Oreocomopsis stelliphora										Nepal													
ITSAK1231-14	GQ905892	4721187	Long 30328 E 2001	GQ905892	Mined from GenBank, NCBI			176192	Bryophyta	176410	Bryopsida	410729	Hookeriales	410730	Daltoniaceae			461459	Daltonia	637239	Daltonia marginata																							Daltonia marginata										Nepal													
ITSAK1241-14	GQ905902	4721197	Long 17326 E 1989	GQ905902	Mined from GenBank, NCBI			176192	Bryophyta	176410	Bryopsida	410729	Hookeriales	410730	Daltoniaceae			461459	Daltonia	637242	Daltonia semitorta																							Daltonia semitorta										Nepal													
ITSAO4300-14	KC692571	4714260	E 246586	KC692571	Mined from GenBank, NCBI			12	Magnoliophyta	41	Magnoliopsida	121216	Lamiales	121520	Scrophulariaceae			224515	Scrophularia	634791	Scrophularia pauciflora																							Scrophularia pauciflora										Nepal		SO											
LBEOA089-11	EUPT-11-087	2012676	BMB-11-089	BMB-11-089	Museum Witt Muenchen		BOLD:AAL7623	20	Arthropoda	82	Insecta	113	Lepidoptera											Sergey N. Pugaev							T. Csovari							A	M	S						27.05	87.22			2790				Nepal	Eastern												
LOWAB143-07	LOWA-NL-19	586109		LOWA-NL-19	McGuire Centre for Lepidoptera and Biodiversity		BOLD:AAD1412	20	Arthropoda	82	Insecta	113	Lepidoptera	555	Lycaenidae	2604	Polyommatinae	6617	Polyommatus	94975	Polyommatus nepalensis			Vladimir A. Lukhtanov		Forster, 1961					Andrei Sourakov															29.25	82.25			2600				Nepal				Jumla, S. Slope									
PGBMA3104-20	JN631421	11198465			Mined from GenBank, NCBI			256173	Marchantiophyta	273783	Jungermanniopsida	397492	Jungermanniales	414114	Scapaniaceae			438328	Scapania	625247	Scapania griffithii																																	Nepal													
SASNC1013-11	barcode SNB 3002	2168426		barcode SNB 3002	Research Collection of Swen Loeffler		BOLD:ABA7329	20	Arthropoda	82	Insecta	113	Lepidoptera											Stefan Naumann							V. Gurko							A	M	S										2900				Nepal													
SASNC1347-12	barcode SNB 3336	2422988		barcode SNB 3336	Research Collection of Swen Loeffler		BOLD:AAB1288	20	Arthropoda	82	Insecta	113	Lepidoptera											Rodolphe Rougerie	DNA & Geography						H. Schnitzler							A	M	S										2200				Nepal													
SASNC2635-13	barcode SNB 5099	3476144		barcode SNB 5099	Research Collection of Stefan Naumann		BOLD:AAD6716	20	Arthropoda	82	Insecta	113	Lepidoptera											Stefan Naumann							M. G. Allen							A	M	S														Nepal													
SICOC1070-18	CCDB-32970-C01	9569473	USNMENT01522660		Smithsonian Institution, National Museum of Natural History		BOLD:ADV2894	20	Arthropoda	82	Insecta	413	Coleoptera	1813	Chrysomelidae	5899	Galerucinae	7912	Mimastra	921741	Mimastra cyanura			J. Bezdek				Vouchered:Registered Collection	inv leg		Konstantinov, Lingafelter, Volkovitsh						Sweeping				Forest				Coordinates written as 27 34`65`N 85 24`04`E					2515		-215		Nepal				env. Of Kathmandu Phalchoki mount	3511167	http://www.boldsystems.org/pics/SICOC/CCDB-32970-C01+1552403202.jpg	Dorsal		Smithsonian Institution	2019	CreativeCommons - Attribution	Smithsonian Institution	CBG Photography Group
CNCHB1958-11	CNC#HEM400997	1991955	CNC#HEM400997		Canadian National Collection of Insects, Arachnids and Nematodes		BOLD:AAZ2756	20	Arthropoda	82	Insecta	133	Hemiptera	1272	Aphrophoridae	316919	Aphrophorinae	375225	Yunnana	375226	Yunnana vera			C. N. C. Curators		China, 1925		Vouchered:Registered Collection	Tissue		Canadian Nepal Expedition							A								27.967	85							Nepal					1157650	http://www.boldsystems.org/pics/CNCHB/CNC#HEM400997+1307553034.JPG	Lateral		CNC/BIO Photography Group	2011	CreativeCommons - Attribution	Centre for Biodiversity Genomics	Grace Bannon
COCUZ604-18	UHIM.ms6014	9394820	UHIM.ms6014	FF15Np002ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.5909	83.7209							Nepal				Ramnagar, Nawalparasi									
COCUZ605-18	UHIM.ms6015	9394821	UHIM.ms6015	FF15Np002ME	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	79336	Bactrocera zonata			Luc Leblanc		Saunders, 1842					B. Bhandari							Adult	M	S				Lure: methyl eugenol		27.5909	83.7209							Nepal				Ramnagar, Nawalparasi									
CPBOL072-11	LiujqAB19	1941779		LiujqAB19	Lanzhou University			251587	Pinophyta	48341	Pinopsida	48346	Pinales	48450	Pinaceae			124462	Abies	367112	Abies spectablis			Liu Jianquan							Liu Jianquan																			2850				Nepal													
DACIN1400-20	UHIM.ms05494	12229552	UHIM.ms05494	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult		S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
DACIN2527-20	UHIM.ms09025	12230679	UHIM.ms09025	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
DACIN2528-20	UHIM.ms09026	12230680	UHIM.ms09026	FF15Np002	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5909	83.7209			128.2				Nepal				Ramnagar, Nawalparasi									
DACIN2572-20	UHIM.ms09075	12230724	UHIM.ms09075	FF15Np004	University of Hawaii Insect Museum			20	Arthropoda	82	Insecta	127	Diptera	439	Tephritidae	2194	Dacinae	6515	Bactrocera	78904	Bactrocera dorsalis			Luc Leblanc		Hendel, 1912					B. Bhandari				Collection Date: April-May 2015		Methyl eugenol	Adult	M	S						27.5996	83.7273			138.9				Nepal				Ramnagar, Nawalparasi									
FON059-15	DPR_E 1311161	6233053		1311161	National Herbarium and Plant Laboratories, Nepal			12	Magnoliophyta	41	Magnoliopsida	121244	Ericales															Vouchered:Registered Collection	leaf		H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt															27.196	87.462			2645				Nepal													
FON077-15	DPR_E 1312100	6233071		1312100	National Herbarium and Plant Laboratories, Nepal			12	Magnoliophyta	44	Liliopsida	148541	Zingiberales															Vouchered:Registered Collection	leaf		H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt															27.13	87.403			2395				Nepal													
FON137-15	DPR_E 1316009	6233131		1316009	National Herbarium and Plant Laboratories, Nepal			12	Magnoliophyta	41	Magnoliopsida	121216	Lamiales															Vouchered:Registered Collection	leaf		H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt															27.285	87.506			2840				Nepal													
GBCL30283-19	GU983836	9825183			Mined from GenBank, NCBI			20	Arthropoda	82	Insecta	413	Coleoptera	948	Carabidae	160628	Cicindelinae	362024	Cylindera	912406	Cylindera agnata																																	Nepal													
